id,Patent number,link,title,inventor name,date,num pages
4353,US-11475211-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11475211,Elucidated natural language artifact recombination with contextual awareness,Baughman; Aaron K. et al.,2022-10-18,30
4354,US-11477293-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11477293,Optimize migration of cloud native applications in a mutli-cloud environment,Kairali; Sudheesh S. et al.,2022-10-18,20
4355,US-11477042-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11477042,Ai (artificial intelligence) aware scrum tracking and optimization,Silverstein; Zachary A. et al.,2022-10-18,20
4356,US-11475416-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11475416,System and method for auditing the fill status of a customer waste container by a waste services provider during performance of a waste service activity,Patel; Kalpesh et al.,2022-10-18,21
4357,US-11475417-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11475417,System and method for auditing the fill status of a customer waste container by a waste services provider during performance of a waste service activity,Patel; Kalpesh et al.,2022-10-18,22
4358,US-20220327331-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327331,WORKFLOW FOR VALUATING QUALITY OF ARTIFICIAL INTELLIGENCE (AI) SERVICES USING HELD-OUT DATA,Sen; Prithviraj et al.,2022-10-13,20
4359,US-20220328153-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220328153,"METHOD, SYSTEM, AND PLATFORM FOR DELIVERY OF EDUCATIONAL INFORMATION AND PELVIC HEALTH MANAGEMENT",Lavender; Missy,2022-10-13,14
4360,US-20220326963-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326963,DISPLAY DEVICE ALLOWING CHANGE OF INTEGRATED MODE,KIM; Young Su,2022-10-13,8
4361,US-20220323855-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220323855,SYSTEM FOR GENERATING SIMULATED ANIMAL DATA AND MODELS,KHARE; Vivek et al.,2022-10-13,52
4362,US-20220326760-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326760,LIGHT FIELD DISPLAY FOR MOBILE DEVICES,Karafin; Jonathan Sean et al.,2022-10-13,41
4363,US-20220328064-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220328064,ACOUSTIC AND NATURAL LANGUAGE PROCESSING MODELS FOR SPEECH-BASED SCREENING AND MONITORING OF BEHAVIORAL HEALTH CONDITIONS,Shriberg; Elizabeth E. et al.,2022-10-13,46
4364,US-20220327224-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327224,SYSTEMS AND METHODS FOR MEDIATING PERMISSIONS,WATSON; Mark et al.,2022-10-13,15
4365,US-20220326762-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326762,INDUSTRIAL SAFETY SYSTEMS AND/OR METHODS FOR CREATING AND PASSIVELY DETECTING CHANGES IN ELECTRICAL FIELDS,ANDERSEN; Ryan et al.,2022-10-13,94
4366,US-20220326771-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326771,ASYNCHRONOUS BRAIN COMPUTER INTERFACE IN AR USING STEADY-STATE MOTION VISUAL EVOKED POTENTIAL,Pearce; Sarah et al.,2022-10-13,37
4367,US-20220327420-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327420,AUTOMATED PRESSURE LEVEL DETECTION AND CORRECTION,Luo; Deng Xin et al.,2022-10-13,22
4368,US-20220327488-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327488,METHOD AND SYSTEM FOR RESUME DATA EXTRACTION,RAMANI; Keshav et al.,2022-10-13,19
4369,US-20220329982-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220329982,DATA PROCESSING METHOD AND APPARATUS OF PACKET DATA CONVERGENCE PROTOCOL (PDCP) LAYER SUPPORTING MULTICAST AND BROADCAST SERVICE (MBS) IN NEXT-GENERATION MOBILE COMMUNICATION SYSTEM,KIM; Donggun et al.,2022-10-13,109
4370,US-20220326969-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326969,MULTI-TIERED GRAPHICAL USER INTERFACE (GUI) SYSTEMS AND METHODS FOR INTEROPERATING BETWEEN MULTIPLE MOBILE APPLICATION MODES DURING A REAL-TIME CAREGIVING EVENT,MALADEN; Ryan Dominic et al.,2022-10-13,21
4371,US-20220327239-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327239,SECURING AND MANAGING OFFLINE DIGITAL EVIDENCE WITH A SMART DATA LEASE SYSTEM,Macallum; Malcolm et al.,2022-10-13,15
4372,US-20220327582-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327582,Method for Improving Service Outcomes Using Artificial Intelligence Techniques,Olds; Glenn,2022-10-13,19
4373,US-20220327624-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327624,SYSTEM AND METHOD FOR RATING EQUITY CROWDFUNDING CAPITAL RAISES,Takatkah; Ahmad et al.,2022-10-13,28
4374,US-20220327356-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327356,Transformer-Based Model Knowledge Graph Link Prediction,Rossiello; Gaetano et al.,2022-10-13,21
4375,US-20220327651-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327651,DETERMINE PASSENGER DROP-OFF LOCATION BASED ON INFLUENCING FACTORS,Trim; Craig M. et al.,2022-10-13,16
4376,US-20220327930-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327930,COOPERATIVE OPERATION OF VEHICLES,Sivakumar; Gandhi et al.,2022-10-13,16
4377,US-20220324476-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220324476,AUTONOMOUS SELF-DRIVING VEHICLES USER PROFILES,Perumalla; Saraswathi Sailaja et al.,2022-10-13,16
4378,US-20220326917-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220326917,Automated software application generation,Chintala; Manohar et al.,2022-10-13,19
4379,US-20220327058-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327058,AUTOMATED TIME SERIES FORECASTING PIPELINE GENERATION,VU; Long et al.,2022-10-13,23
4380,US-20220327453-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327453,SYSTEM AND METHOD FOR INFRASTRUCTURE CAPACITY PLANNING OF CLOUD COMPUTING RESOURCES,Ran; Chuan et al.,2022-10-13,24
4381,US-20220327460-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327460,SYSTEMS AND METHODS FOR SCALED ENGINEERING,Gibson; Keith E,2022-10-13,34
4382,US-20220327947-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220327947,SYSTEMS AND METHODS FOR AUTOMATICALLY REVISING FEEDBACK IN ELECTRONIC LEARNING SYSTEMS,Cepuran; Brian et al.,2022-10-13,15
4383,US-11464757-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11464757,Compositions and methods for lowering triglycerides,Osterloh; Ian et al.,2022-10-11,58
4384,US-11468983-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468983,Time-dependent navigation of telepresence robots,Wang; Yulun et al.,2022-10-11,91
4385,US-11468460-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468460,Transactive control framework and toolkit functions,Hammerstrom; Donald J. et al.,2022-10-11,286
4386,US-11468871-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468871,Automated music composition and generation system employing an instrument selector for automatically selecting virtual instruments from a library of virtual instruments to perform the notes of the composed piece of digital music,Silverstein; Andrew H.,2022-10-11,327
4387,US-11470616-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11470616,Bandwidth part configurations for single carrier wideband operations,Amuru; Saidhiraj et al.,2022-10-11,32
4388,US-11468788-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468788,System and method for teaching curriculum as an educational game,Bedor; Samuel et al.,2022-10-11,94
4389,US-11464484-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11464484,Systems and methods of establishing a communication session for live review of ultrasound scanning,Lemaitre; Julien et al.,2022-10-11,18
4390,US-11468998-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468998,Methods and systems for software clinical guidance,Koblick; Yeshaya et al.,2022-10-11,63
4391,US-11468315-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468315,Machine-learning techniques for monotonic neural networks,Turner; Matthew et al.,2022-10-11,20
4392,US-11468322-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468322,Method for selecting and presenting examples to explain decisions of algorithms,Shafto; Patrick et al.,2022-10-11,12
4393,US-11470575-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11470575,System and method of transmitting and receiving paging and system information,Agiwal; Anil,2022-10-11,87
4394,US-11468136-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468136,Item inventory locating from search queries,Hoots; Harry et al.,2022-10-11,33
4395,US-11467656-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11467656,Virtual object control of a physical device and/or physical device control of a virtual object,Spivack; Nova,2022-10-11,33
4396,US-11468780-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468780,Smart-learning and knowledge retrieval system,Venkatasubramanyam; Gopalakrishnan,2022-10-11,32
4397,US-11468617-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468617,Selective redaction of images,Pinel; Florian et al.,2022-10-11,17
4398,US-11468723-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468723,Access management system,Carter; Ronald,2022-10-11,61
4399,US-11468531-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11468531,Methods and apparatus for rewarding user on-line course performance via blockchain mining,Sastry; Ann Marie,2022-10-11,21
4400,US-11467828-B1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11467828,Ontology-based software modernization assessment engines,Zhang; Jiangtao et al.,2022-10-11,22
4401,US-20220319517-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319517,ELECTRONIC PERSONAL INTERACTIVE DEVICE,Poltorak; Alexander I.,2022-10-06,26
4402,US-20220313540-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220313540,Responsive Whole Patient Care Compression Therapy and Treatment System,Douglas; Ryan et al.,2022-10-06,26
4403,US-20220319281-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319281,Systems And Methods For Gaming Using Historical Data,Lukasik; John,2022-10-06,20
4404,US-20220319674-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319674,Consultation Assistant For Aesthetic Medical Procedures,Garcia Giraldez; Jaime et al.,2022-10-06,11
4405,US-20220317136-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220317136,METHODS OF TREATING BASED ON SITE-SPECIFIC TAU PHOSPHORYLATION,Barthelemy; Nicolas et al.,2022-10-06,138
4406,US-20220313673-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220313673,"DIETARY SUPPLEMENTS TO AMELIORATE DIETARY INADEQUACIES RELATED TO BRAIN HEALTH OR NEURODEGENERATIVE DISEASES, AND METHODS TO DESIGN DIETARY SUPPLEMENTS",PARK; Edward S. et al.,2022-10-06,29
4407,US-20220321578-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220321578,UNIFIED ACCESS METHOD APPLYING DIGITAL HUMAN BEING CODECHAIN,XU; Wei,2022-10-06,67
4408,US-20220318259-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318259,Live Data Conversion and Migration for Distributed Data Object Systems,Gandhi; Ashish et al.,2022-10-06,26
4409,US-20220318253-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318253,"Search Method, Apparatus, Electronic Device, Storage Medium and Program Product",LI; Mengze et al.,2022-10-06,11
4410,US-20220318640-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318640,AUTOMATED EMPATHETIC RECONCILIATION OF DECISIONS OF ARTIFICIAL INTELLIGENCE (AI) MODELS,MALUR SRINIVASAN; Ramya et al.,2022-10-06,22
4411,US-20220322363-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220322363,RELEASING RESERVED RESOURCES FOR SIDELINK RESOURCE ALLOCATIONS,YANG; Wei et al.,2022-10-06,49
4412,US-20220318941-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318941,"APPARATUS, SYSTEM, AND OPERATION METHOD THEREOF FOR EVALUATING SKILL OF USER THROUGH ARTIFICIAL INTELLIGENCE MODEL TRAINED THROUGH TRANSFERRABLE FEATURE APPLIED TO PLURAL TEST DOMAINS",LOH; Hyun Bin et al.,2022-10-06,18
4413,US-20220318707-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318707,Robot Fleet Resource Configuration in Value Chain Networks,Cella; Charles H. et al.,2022-10-06,445
4414,US-20220318234-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318234,SYSTEM AND METHOD FOR PROVIDING NATURAL LANGUAGE PROCESSING,Sharma; Pranav,2022-10-06,24
4415,US-20220318603-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318603,NVM-BASED HIGH-CAPACITY NEURAL NETWORK INFERENCE ENGINE,Kumar; Arvind et al.,2022-10-06,21
4416,US-20220318615-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318615,TIME-ALIGNED RECONSTRUCTION RECURRENT NEURAL NETWORK FOR MULTI-VARIATE TIME-SERIES,Iwamori; Toshiya et al.,2022-10-06,22
4417,US-20220318831-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318831,AUTO-DISCOVERY OF REASONING KNOWLEDGE GRAPHS IN SUPPLY CHAINS,Marvaniya; Smitkumar Narotambhai et al.,2022-10-06,19
4418,US-20220318842-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318842,INTELLIGENT CONTROLLED CHARGING STATIONS,Rengarajan; Vikram et al.,2022-10-06,26
4419,US-20220318847-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318847,ENTERPRISE CONTENT DELIVERY PLATFORM AND ARCHITECTURE,Zenoff; Andrew R.,2022-10-06,84
4420,US-20220319152-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319152,METHODS FOR GENERATING COGNITIVE BUILDING BLOCKS,NGUYEN; Phu-Vinh,2022-10-06,34
4421,US-20220318902-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318902,Loan Access System and Method,Coulter; David B.,2022-10-06,22
4422,US-20220319346-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319346,COMPUTER ENABLED MODELING FOR FACILITATING A USER LEARNING TRAJECTORY TO A LEARNING GOAL,Sundararajan; Mukundan et al.,2022-10-06,27
4423,US-20220319260-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319260,ACCESS MANAGEMENT SYSTEM,Carter; Ronald,2022-10-06,63
4424,US-20220319643-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319643,"METHODS, SYSTEMS, AND COMPUTER PROGRAM PRODUCTS USING ARTIFICIAL INTELLIGENCE FOR COORDINATED IDENTIFICATION OF PATIENTS FOR A CLINICAL TRIAL BASED ON SOCIAL DETERMINANTS OF HEALTH INFORMATION",Skees; Daniel et al.,2022-10-06,21
4425,US-20220321244-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220321244,Scientific System and Method for Optimizing Television Advertising,Fairchild; Jason et al.,2022-10-06,14
4426,US-20220321208-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220321208,METHOD AND SYSTEM FOR AUTOMATIC SWITCHING TO IP CONNECTION FROM SATELLITE CONNECTION BASED ON RAIN FADE EVENT PATTERNS,SUBRAMANIAN; Kirubakaran et al.,2022-10-06,15
4427,US-20220322295-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220322295,RESOURCE RESERVATION FORWARDING PROCEDURE IN NEW RADIO SIDELINK,NGUYEN; Tien Viet et al.,2022-10-06,59
4428,US-20220317744-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220317744,DATA ANALYTICS FOR MITIGATION OF DATA CENTER THERMAL ISSUES,Narigapalli; Anil Kumar et al.,2022-10-06,21
4429,US-20220317823-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220317823,SEMI-VIRTUALIZED PORTABLE COMMAND CENTER,Nugraha; Christian et al.,2022-10-06,18
4430,US-20220318125-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318125,COMPUTER GENERATION OF ILLUSTRATIVE RESOLUTIONS FOR REPORTED OPERATIONAL ISSUES,De; Radha Mohan et al.,2022-10-06,24
4431,US-20220317866-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220317866,INLINE FRAME BASED VIDEO RENDERING WITHIN BROWSER,Backor; Stefan et al.,2022-10-06,18
4432,US-20220318671-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220318671,MICROSERVICE COMPOSITIONS,CHEMBAKASSERY; PRIYAJITH et al.,2022-10-06,14
4433,US-20220313485-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220313485,EYE HEALTH DATA ANALYSIS USING ARTIFICIAL INTELLIGENCE,Karri; Venkata Vara Prasad et al.,2022-10-06,16
4434,US-20220319669-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319669,GUIDING A THERAPEUTIC PSYCHEDELIC EXPERIENCE USING EXTENDED REALITY,Greenbaum; Eric,2022-10-06,24
4435,US-20220319714-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319714,ATMOSPHERIC MIRRORING AND DYNAMICALLY VARYING THREE-DIMENSIONAL ASSISTANT ADDISON INTERFACE FOR BEHAVIORAL ENVIRONMENTS,Dohrmann; Anthony et al.,2022-10-06,54
4436,US-20220319713-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319713,ATMOSPHERIC MIRRORING AND DYNAMICALLY VARYING THREE-DIMENSIONAL ASSISTANT ADDISON INTERFACE FOR INTERIOR ENVIRONMENTS,Dohrmann; Anthony et al.,2022-10-06,40
4437,US-20220319696-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319696,ATMOSPHERIC MIRRORING AND DYNAMICALLY VARYING THREE-DIMENSIONAL ASSISTANT ADDISON INTERFACE FOR EXTERNAL ENVIRONMENTS,Dohrmann; Anthony et al.,2022-10-06,40
4438,US-20220319700-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319700,DIGITIZING DISEASE SYMPTOMS,Perumalla; Saraswathi Sailaja et al.,2022-10-06,13
4439,US-20220316737-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220316737,SMART VENTILATION FOR AIR QUALITY CONTROL,Wang; Xinlin et al.,2022-10-06,15
4440,US-20220319181-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319181,ARTIFICIAL INTELLIGENCE (AI)-BASED SYSTEM AND METHOD FOR MANAGING EDUCATION OF STUDENTS IN REAL-TIME,Kanuganti; Sujeeth et al.,2022-10-06,34
4441,US-20220313143-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220313143,VIRTUAL IMMERSIVE SENSORIMOTOR DEVICE AND METHODS TO DETECT NEUROLOGICAL IMPAIRMENTS,Reneker; Jennifer et al.,2022-10-06,23
4442,US-20220319528-A1,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/20220319528,METHOD AND ELECTRONIC DEVICE FOR SUPPRESSING NOISE PORTION FROM MEDIA EVENT,CHAKRABORTY; Prasenjit et al.,2022-10-06,24
4443,US-11461348-B2,https://ppubs.uspto.gov/dirsearch-public/print/downloadPdf/11461348,Automated presentation of information using infographics,Silverstein; Todd et al.,2022-10-04,78
